,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
1173,tt0080772,Galaxy Express 999,1979,129,"Action,Adventure,Animation",7.4,1769
1174,tt0080932,The Invincible,1972,94,"Action,Adventure,Romance",5.5,42
1175,tt0080999,Karate Killer,1976,90,"Action,Drama,Sport",5.1,368
1176,tt0081016,Kung Fu Arts,1978,88,Action,4.6,104
1177,tt0081061,The Little Dragons,1979,90,"Action,Comedy",4.1,183
1178,tt0081102,Long xing dao shou jin zhong jun,1979,92,"Action,Drama",5.8,54
1179,tt0081382,Project: Kill,1976,90,"Action,Drama",3.9,288
1180,tt0081418,Return of Red Tiger,1978,92,Action,4.4,28
1181,tt0081419,Chou tou xiao zi,1972,88,"Action,Comedy",4.8,52
1182,tt0081467,Screamers,1979,100,"Action,Adventure,Horror",5.1,1554
1183,tt0081473,Secret of the Chinese Kung Fu,1977,90,"Action,Drama",4.8,16
1184,tt0081495,Shaolin Brothers,1977,90,"Action,Drama,Thriller",5.3,52
1185,tt0081539,Soul Brothers of Kung Fu,1977,91,"Action,Drama",6.7,105
1186,tt0081558,Steel,1979,102,"Action,Adventure,Crime",6.0,442
1187,tt0081572,The Six Thousand Dollar Nigger,1978,80,"Action,Comedy,Sci-Fi",3.7,182
1188,tt0081576,Spree,1979,89,"Action,Crime,Drama",4.8,142
1189,tt0081630,The Challenger,1979,88,"Action,Comedy",6.5,78
1190,tt0081631,The Battle Wizard,1977,77,"Action,Fantasy",6.3,395
1191,tt0081652,Enter the Game of Shaolin Bronzemen,1979,90,"Action,Drama",6.2,42
1192,tt0081774,Wu ming xiao zu,1979,96,"Action,Comedy",5.8,33
1193,tt0081788,Yi dan er li san gong fu,1979,92,"Action,Comedy",6.4,68
1194,tt0081794,Xiao lao hu,1973,102,"Action,Drama",4.5,237
1195,tt0082298,Du bi quan wang yong zhan chu men jiu zi,1976,76,"Action,Drama",5.1,111
1196,tt0082470,Grand Master of Shaolin Kung Fu,1978,100,"Action,Drama",5.8,52
1197,tt0082482,Cantonen Iron Kung Foo,1979,86,"Action,Adventure",6.1,137
1198,tt0082706,Mang quan gui shou,1979,92,"Action,Adventure,Comedy",5.3,171
1199,tt0082720,Sandman,1979,86,"Action,Comedy",3.9,16
1200,tt0082735,Men of the Hour,1977,105,"Action,Adventure",5.6,30
1201,tt0082771,Moonlight Sword and Jade Lion,1977,94,"Action,Drama",6.3,82
1202,tt0082775,Mr. No Legs,1978,90,"Action,Drama",5.0,323
1203,tt0083040,Search and Destroy,1979,92,"Action,Drama,Thriller",5.7,275
1204,tt0083050,I Want To,1979,139,"Action,Adventure,Sci-Fi",6.5,843
1205,tt0083233,The True Game of Death,1979,81,Action,5.3,95
1206,tt0083696,Bruce and the Shaolin Bronzemen,1977,88,"Action,Crime,Drama",6.2,36
1207,tt0084270,The Lost Kung Fu Secrets,1979,90,"Action,Drama",4.7,29
1208,tt0084598,Rivals of Silver Fox,1979,86,"Action,Adventure",6.4,45
1209,tt0084902,Against Rascals with Kung-Fu,1979,93,"Action,Comedy",4.5,24
1210,tt0086622,The Fatal Flying Guillotines,1977,88,"Action,Adventure",6.0,201
1211,tt0087194,The Eighteen Jade Arhats,1979,89,"Action,Mystery",6.2,76
1212,tt0087203,Lao hu sha xing,1976,84,"Action,Drama",4.1,18
1213,tt0087375,Showdown at the Equator,1978,95,"Action,Drama",6.0,15
1214,tt0087896,Mean Business,1979,92,"Action,Crime,Drama",5.0,71
1215,tt0088309,Two in Black Belt,1978,83,Action,5.8,26
1216,tt0089459,Lao jia lao nu lao shang lao,1978,94,"Action,Crime,Drama",6.5,43
1217,tt0090225,Da feng bo,1974,90,"Action,Adventure,Comedy",5.5,12
1218,tt0092270,Zhong guo tie ren,1973,90,"Action,Drama",6.6,36
1219,tt0093982,Six Soldiers,1974,94,"Action,Adventure,Drama",5.8,11
1220,tt0094243,Vengeance Cops,1971,81,"Action,Crime,Thriller",5.6,18
1221,tt0097343,The Fearmaker,1971,93,"Action,Horror,Mystery",4.0,29
1222,tt0098179,The Red Phoenix,1978,99,"Action,Adventure,Mystery",6.4,28
1223,tt0121122,Boxers of Loyalty and Righteousness,1972,91,"Action,Drama",4.9,19
1224,tt0121177,The Professional Killer,1971,94,"Action,Adventure,Drama",4.4,29
1225,tt0121219,Zhuang ju zai yu Niu gan yan,1979,79,"Action,Comedy",6.9,11
1226,tt0121506,99 Cycling Swords,1977,91,"Action,Comedy",5.9,43
1227,tt0121738,The 36 Shaolin Beads,1977,90,"Action,Adventure,Drama",6.1,27
1228,tt0121896,18 Swirling Riders,1977,85,Action,4.7,58
1229,tt0122029,Crippled Masters,1979,90,"Action,Drama",5.8,817
1230,tt0122038,Qiao tan nu jiao wa,1977,85,"Action,Drama",5.7,48
1231,tt0122046,The Devil's Owl,1977,90,"Action,Fantasy,Horror",5.5,12
1232,tt0122060,Escape from the Trap,1971,102,"Action,Drama,Romance",7.1,91
1233,tt0122089,Prisoner 407,1976,105,"Action,Adventure,Drama",5.6,22
1234,tt0122090,Yeosu 407ho 2,1976,90,"Action,Drama,Thriller",5.3,23
1235,tt0122116,Abar,1977,102,"Action,Drama,Sci-Fi",4.0,348
1236,tt0122262,She mo nu da nao dou shi,1974,90,"Action,Adventure,Comedy",4.8,11
1237,tt0123129,The Last Samurai,1974,159,"Action,Drama",7.4,289
1238,tt0123390,B.D. In Alert,1971,95,"Action,Comedy",8.7,1624
1239,tt0123392,B.D. In the Mountains and on the Seaside,1971,100,"Action,Comedy,Crime",8.6,1652
1240,tt0123548,Booby Trap,1970,90,"Action,Crime,Drama",4.2,69
1241,tt0123829,The Poseidon Explosion,1973,112,"Action,Drama",6.6,258
1242,tt0123847,Tropical Inferno,1978,75,"Action,Crime,Drama",4.4,704
1243,tt0124565,Five Loose Women,1974,70,"Action,Crime,Drama",4.7,297
1244,tt0124836,Young Tiger,1973,80,"Action,Crime",3.6,1259
1245,tt0125015,Black Heat,1976,94,"Action,Crime,Drama",3.8,139
1246,tt0126960,Shootings Under the Moonlight,1977,90,"Action,History,Thriller",6.0,34
1247,tt0128326,The Manhandlers,1974,87,"Action,Crime,Drama",5.1,69
1248,tt0128518,Skhvatka v purge,1977,87,"Action,Crime,Drama",6.8,20
1249,tt0129980,Haiducii lui Saptecai,1971,89,"Action,Adventure",7.4,335
1250,tt0130238,Sãptãmîna nebunilor,1971,87,"Action,History",7.0,122
1251,tt0130379,Zestrea domnitei Ralu,1971,97,"Action,History",7.0,202
1252,tt0130502,Beyond Reason,1970,82,"Action,Drama,Thriller",4.5,11
1253,tt0130756,Hard Knocks,1979,77,"Action,Drama",3.9,31
1254,tt0131541,"Pogovorim, brat",1979,116,"Action,Adventure",6.7,27
1255,tt0132726,Below the Belt,1971,89,"Action,Comedy,Crime",3.8,165
1256,tt0132933,Dynamite Brothers,1974,90,"Action,Drama",2.8,347
1257,tt0134907,El principio,1973,135,"Action,Drama,History",7.3,51
1258,tt0134917,Las puertas del paraíso,1971,90,"Action,Crime,Drama",6.8,45
1259,tt0135026,The Manhunt,1975,90,"Action,Crime,Thriller",6.6,232
1260,tt0135465,Hustler Squad,1975,98,"Action,Drama,War",3.0,395
1261,tt0137427,Chinese Hercules,1973,95,"Action,Drama",5.5,301
1262,tt0137458,Death Journey,1976,74,"Action,Crime,Drama",4.7,211
1263,tt0138332,Bocche cucite,1970,81,"Action,Crime",4.9,11
1264,tt0139242,The Golden Box,1970,79,"Action,Crime,Drama",5.0,10
1265,tt0139392,Jawab,1970,134,"Action,Drama,Romance",5.4,17
1266,tt0139573,The Hallucinating Trip,1975,94,"Action,Crime",5.0,102
1267,tt0139748,Zile fierbinti,1976,90,Action,5.9,82
1268,tt0139864,Asobi,1971,90,"Action,Crime,Drama",6.6,59
1269,tt0140304,Kalyanaraman,1979,134,"Action,Comedy,Drama",6.6,118
1270,tt0141135,Gopi,1970,143,"Action,Comedy,Drama",6.9,175
1271,tt0142099,Bakuhatsu! Boso yugi,1976,86,"Action,Crime",6.3,32
1272,tt0142100,Bakuhatsu! Boso zoku,1975,86,"Action,Crime",5.1,15
1273,tt0142129,Violent Warrior,1979,86,"Action,Crime",4.2,11
1274,tt0142179,Karate Inferno,1974,86,"Action,Crime,Thriller",6.4,102
1275,tt0142208,Great Jailbreak,1975,91,"Action,Crime",5.7,25
1276,tt0142367,Hijirimen bakuto,1972,86,"Action,Crime,Drama",7.0,56
1277,tt0142773,Poruno jidaigeki: Bôhachi bushidô,1973,81,"Action,Drama,Thriller",6.9,515
1278,tt0142998,Yasagure anego den: Sôkatsu rinchi,1973,86,"Action,Crime,Drama",6.5,737
1279,tt0143348,Lone Wolf and Cub: Baby Cart in Peril,1972,81,"Action,Thriller",7.6,3596
1280,tt0143428,Lone Wolf and Cub: Baby Cart in the Land of Demons,1973,90,"Action,Crime,Drama",7.6,3350
1281,tt0144092,Bakamasa horamasa toppamasa,1976,90,"Action,Comedy,Crime",7.0,10
1282,tt0144111,"Blokada: Luzhskiy rubezh, Pulkovskiy meredian",1974,185,"Action,Drama,History",6.9,107
1283,tt0144113,Bodo shimane keimusho,1975,95,"Action,Comedy,Crime",6.0,20
1284,tt0145020,"Karzan, il favoloso uomo della jungla",1972,92,"Action,Adventure,Comedy",2.8,88
1285,tt0145690,Single-handed,1974,100,"Action,Crime,Drama",6.4,36
1286,tt0147252,Road of Death,1973,70,"Action,Crime,Drama",3.9,42
1287,tt0148691,Sachaa Jhutha,1970,143,"Action,Comedy,Thriller",6.8,218
1288,tt0150348,Do Sholay,1977,145,Action,3.2,5
1289,tt0150943,"Honeybaby, Honeybaby",1974,89,Action,4.5,32
1290,tt0151285,Lahu Ke Do Rang,1979,139,"Action,Drama",6.6,70
1291,tt0151495,The .44 Specialist,1976,102,"Action,Crime",6.1,103
1292,tt0152018,Convoy Busters,1978,101,"Action,Crime",6.4,253
1293,tt0152539,South Seas,1974,90,"Action,Drama",5.1,40
1294,tt0154265,Bullet,1976,124,"Action,Crime,Thriller",6.8,72
1295,tt0154412,Dil Aur Deewaar,1978,156,"Action,Crime,Drama",5.7,26
1296,tt0154415,Dildaar,1977,165,"Action,Comedy,Drama",4.6,14
1297,tt0154591,Hindustan Ki Kasam,1973,152,"Action,Drama,War",6.2,112
1298,tt0154685,Johny Mera Naam,1970,159,"Action,Drama,Musical",7.3,680
1299,tt0155397,Yaar Mera,1972,138,"Action,Drama,Romance",4.1,9
1300,tt0155528,Bamboo Gods and Iron Men,1974,96,"Action,Adventure,Comedy",5.0,191
1301,tt0155805,Khhotte Sikkay,1974,132,"Action,Crime,Drama",6.8,93
1302,tt0156832,Naya Daur,1978,124,"Action,Crime,Drama",5.1,16
1303,tt0157199,Yaaron Ka Yaar,1977,150,Action,7.0,9
1304,tt0157336,Aventuri la Marea Neagra,1972,135,"Action,Adventure,Romance",6.9,40
1305,tt0157337,Azaad,1978,154,"Action,Comedy,Drama",7.2,74
1306,tt0157358,Barood,1976,140,"Action,Crime,Drama",5.6,54
1307,tt0157385,Bhagat Dhanna Jatt,1974,136,"Action,Comedy,Drama",7.9,20
1308,tt0157451,Chakravyuha,1978,130,"Action,Mystery,Thriller",6.5,37
1309,tt0157572,Ek Se Badhkar Ek,1976,158,"Action,Comedy,Crime",7.2,38
1310,tt0157841,Jaanwar Aur Insaan,1972,155,"Action,Adventure,Thriller",6.1,30
1311,tt0157900,Kisan Aur Bhagwan,1974,142,"Action,Comedy,Drama",5.9,13
1312,tt0157958,Magroor,1979,137,Action,6.5,10
1313,tt0158038,Oaspeti de seara,1976,75,Action,6.2,10
1314,tt0158246,Subha-O-Sham,1971,180,"Action,Comedy,Drama",6.4,28
1315,tt0158260,Tarzan 303,1970,131,Action,3.6,5
1316,tt0158356,Warrant,1975,95,"Action,Thriller",7.0,91
1317,tt0158523,Bruce Against the Odds,1978,86,"Action,Drama",6.1,46
1318,tt0158714,Lady Snowblood,1973,97,"Action,Drama,Thriller",7.7,11420
1319,tt0159012,The Hero Tattooed with Nine Dragons,1978,90,"Action,Drama",4.1,28
1320,tt0159091,Fighters from Ave Maria,1970,90,"Action,Comedy,Romance",5.1,50
1321,tt0159329,Canne mozze,1977,95,"Action,Crime",5.7,21
1322,tt0159529,Bruce Lee Superstar,1976,80,"Action,Drama",6.0,108
1323,tt0159559,Jue zhao liu shi,1979,89,Action,5.7,23
1324,tt0159818,Los vampiros de Coyoacán,1974,87,"Action,Horror,Mystery",4.8,32
1325,tt0160115,Carioca tigre,1976,102,"Action,Comedy",5.4,5
1326,tt0160847,The Sexterminators,1970,78,"Action,Sci-Fi",3.7,6
1327,tt0163159,Polk County Pot Plane,1977,90,"Action,Crime",3.5,146
1328,tt0163989,Roots of Evil,1979,85,"Action,Crime,Drama",3.9,287
1329,tt0164220,Violence for Kicks,1976,88,Action,5.7,67
1330,tt0164324,Adventure of Shaolin,1976,83,Action,5.3,35
1331,tt0164342,The Angry Dragon,1973,88,"Action,Adventure",6.0,27
1332,tt0164344,Mean Kung-Fu Machine,1973,90,Action,8.1,9
1333,tt0164361,Assault of Final Rival,1978,82,"Action,Adventure",5.0,53
1334,tt0164378,Bamboo Brotherhood,1974,90,"Action,Drama",4.7,10
1335,tt0164389,Samurai Bells of Death,1979,91,"Action,Drama,Fantasy",5.6,17
1336,tt0164401,Blood on the Sun,1972,94,Action,5.4,77
1337,tt0164415,Black Dragon vs. the Yellow Tiger,1976,90,"Action,Drama",4.6,9
1338,tt0164420,The Blazing Temple,1976,88,"Action,Drama,War",6.3,78
1339,tt0164425,Brutal Boxer,1972,87,"Action,Drama",5.2,105
1340,tt0164428,Blood of Dragon Peril,1978,83,"Action,Drama",6.3,92
1341,tt0164436,The Blossom and the Sword,1973,149,"Action,Crime,Drama",7.9,7
1342,tt0164441,Bolo,1977,90,"Action,Comedy",6.1,77
1343,tt0164442,The Bone Crushing Kid,1979,89,Action,5.8,17
1344,tt0164444,Militant Eagle,1978,93,"Action,Drama",6.2,125
1345,tt0164455,Revolt of the Dragon,1974,83,"Action,Drama",4.6,57
1346,tt0164456,The Brave and the Evil,1971,106,"Action,Adventure,Drama",7.0,32
1347,tt0164457,The Bravest Fist,1974,74,"Action,Drama",5.2,19
1348,tt0164461,"Bronson Lee, Champion",1975,81,"Action,Comedy,Drama",6.0,35
1349,tt0164463,Green Dragon Inn,1977,93,"Action,Drama",6.6,41
1350,tt0164464,Bruce Lee's Ways of Kung Fu,1979,87,"Action,Drama",4.9,30
1351,tt0164465,Xiang Gang chao ren,1975,78,"Action,Adventure,Comedy",6.5,14
1352,tt0164480,The Brothers,1979,88,"Action,Drama",6.6,25
1353,tt0164489,Chun man Dan Mai,1973,90,"Action,Adventure,Comedy",6.1,39
1354,tt0164518,Big Brother Cheng,1975,107,"Action,Crime,Drama",6.6,54
1355,tt0164521,Village on Fire,1973,84,"Action,Drama",6.2,87
1356,tt0164522,Bloody Fists,1972,94,Action,5.8,177
1357,tt0164524,The Blade Spares None,1971,101,"Action,Adventure",6.7,87
1358,tt0164635,Hei ming dan,1972,85,Action,5.6,41
1359,tt0164643,Bodigaado Kiba: Hissatsu sankaku tobi,1973,88,"Action,Crime",6.1,16
1360,tt0164644,Hissatsu shikakenin: Baian ari jigoku,1973,88,"Action,Crime",6.1,7
1361,tt0164699,Bodigaado Kiba,1973,87,"Action,Crime,Drama",5.2,382
1362,tt0164707,Kumokiri Nizaemon,1978,163,"Action,Adventure,Drama",6.8,295
1363,tt0164750,Gangster Cop,1970,89,"Action,Crime,Drama",5.8,244
1364,tt0164835,The Bloody Fight,1972,91,"Action,Drama",5.2,37
1365,tt0164854,Rîul care urca muntele,1977,108,"Action,Drama",7.7,6
1366,tt0164883,Shinobi no shu,1970,79,"Action,Drama",7.3,38
1367,tt0164937,Tokkan,1975,93,"Action,Comedy,Drama",6.5,49
1368,tt0164982,Zatoichi Goes to the Fire Festival,1970,96,"Action,Adventure,Drama",7.4,1089
1369,tt0165122,Bruce Takes Dragon Town,1974,83,Action,4.7,7
1370,tt0165123,Qi qiao feng huang bi yu dao,1979,89,Action,4.9,8
1371,tt0165124,Wu jiao wa,1977,93,"Action,Comedy,Crime",5.5,21
1372,tt0165139,Challenge the Dragon,1974,84,"Action,Drama",5.3,19
1373,tt0165141,Hu quan tie zhang,1974,90,Action,4.7,12
1374,tt0165152,The Chinese Dragon,1973,88,"Action,Drama",6.0,23
1375,tt0165155,Shaolin Long Arm,1974,85,"Action,Drama",4.6,8
1376,tt0165159,The Chinese Tiger,1974,90,Action,6.8,37
1377,tt0165160,Chinese Godfather,1974,90,"Action,Drama",4.8,42
1378,tt0165161,"The Chivalry, the Gunman and Killer",1977,93,Action,6.0,8
1379,tt0165174,Dao hun,1977,91,"Action,Drama",6.2,34
1380,tt0165176,Ikare doku hebi - Moku geki sha wo kese,1976,88,"Action,Crime",6.3,19
1381,tt0165184,The Conspiracy of Thieves,1975,89,Action,6.6,23
1382,tt0165188,Crack Showdown Boxers,1979,91,"Action,Comedy",5.3,26
1383,tt0165189,The Crane Fighter,1979,89,"Action,Adventure,Comedy",6.5,65
1384,tt0165193,Nu Shao Lin si,1979,96,"Action,Adventure",5.7,33
1385,tt0165213,Death Duel of Mantis,1978,88,"Action,Adventure,Comedy",6.5,52
1386,tt0165214,Death Promise,1977,95,Action,4.7,298
1387,tt0165216,"Kung Fu, the Invisible Fist",1972,110,"Action,Drama",5.9,66
1388,tt0165218,Sanada Yukimura no bouryaku,1979,148,"Action,Drama",6.0,110
1389,tt0165220,Fo Shan Zan xian sheng,1978,91,Action,6.2,60
1390,tt0165228,Devils to Worry,1970,90,"Action,Drama,Fantasy",6.5,12
1391,tt0165237,Doberman Cop,1977,90,"Action,Crime",6.7,330
1392,tt0165239,Attack to Kill,1975,88,"Action,Drama",5.4,9
1393,tt0165245,Dragon Blows,1973,73,"Action,Drama",5.8,11
1394,tt0165255,Dragon Lee vs. Five Brothers,1978,87,"Action,Drama",5.4,98
1395,tt0165256,Sonny Chiba's Dragon Princess,1976,81,Action,6.2,317
1396,tt0165259,Dragon vs. Needles of Death,1975,85,"Action,Drama",5.8,29
1397,tt0165264,Dragon's Claws,1979,92,"Action,Drama",6.4,106
1398,tt0165265,Chung kuo ren,1972,88,"Action,Adventure",5.5,8
1399,tt0165268,The Dragon's Snake Fist,1979,110,"Action,Drama",6.2,33
1400,tt0165270,The Deadly Silver Ninja,1978,84,"Action,Drama",5.3,49
1401,tt0165296,The Defensive Power of Aikido,1975,81,Action,7.5,67
1402,tt0165309,Dirty Kung Fu,1978,89,"Action,Comedy",6.3,39
1403,tt0165336,The Casino,1972,77,Action,6.7,38
1404,tt0165338,Fury of King Boxer,1972,92,"Action,Drama",6.6,17
1405,tt0165348,Karate Bullfighter,1975,85,"Action,Biography,Drama",6.6,356
1406,tt0165362,Deadly Hands of Kung Fu,1977,96,"Action,Comedy",5.5,268
1407,tt0165387,"Crimson Bat - Oichi: Wanted, Dead or Alive",1970,86,"Action,Adventure,Drama",6.5,40
1408,tt0165549,Xue fu men,1971,95,"Action,Drama",6.6,47
1409,tt0165554,Butcher Wing,1979,89,"Action,Comedy",6.7,21
1410,tt0165555,Slash: Blade of Death,1971,82,"Action,Drama",7.2,35
1411,tt0165603,18 Weapons of Kung Fu,1977,89,"Action,Drama",5.4,66
1412,tt0165610,Agent Vinod,1977,139,"Action,Crime,Drama",5.9,72
1413,tt0165613,Alibaba Marjinaa,1977,163,"Action,Adventure",6.7,27
1414,tt0165721,Meng quan lan hua shou,1979,85,Action,5.5,22
1415,tt0165723,Drunken Dragon Strikes Back,1979,80,"Action,Comedy",5.0,14
1416,tt0165724,Dual Flying Kicks,1978,90,Action,6.7,9
1417,tt0165729,Duel at the Tiger Village,1978,87,"Action,Crime",5.5,113
1418,tt0165740,Dynamite Shaolin Heroes,1977,77,"Action,Adventure",6.4,48
1419,tt0165742,Dynasty,1977,94,"Action,Drama",6.2,61
1420,tt0165744,The Eagle King,1979,88,"Action,Adventure",4.6,5
1421,tt0165749,The Eight Masters,1977,78,"Action,Adventure",6.1,133
1422,tt0165750,Eighth Wonder of Kung Fu,1979,90,"Action,Drama",6.0,7
1423,tt0165758,Ninja Assassins,1976,98,"Action,Adventure",3.8,63
1424,tt0165760,Enter the Invincible Hero,1977,85,Action,6.4,58
1425,tt0165764,Ever Victorious Hall,1973,76,"Action,Drama",5.2,6
1426,tt0165991,Toofan,1975,138,"Action,Adventure",5.6,33
1427,tt0166264,La mano lunga del padrino,1972,86,"Action,Crime",5.3,76
1428,tt0167085,Corbari,1970,90,"Action,War",6.8,85
1429,tt0167165,Das Frauenhaus,1977,75,"Action,Crime,Thriller",4.8,412
1430,tt0167431,"Sweet Jesus, Preacherman",1973,99,"Action,Drama",5.0,165
1431,tt0167840,Supermen Against the Orient,1973,102,"Action,Comedy",4.7,105
1432,tt0168210,A Taste of Hell,1973,90,"Action,Drama,War",4.9,64
1433,tt0168687,Apache Woman,1976,90,"Action,Drama,Romance",5.2,250
1434,tt0168838,The Great Adventure,1974,90,"Action,Adventure,Comedy",5.9,20
1435,tt0169810,Due Magnum .38 per una città di carogne,1975,88,"Action,Crime",5.8,15
1436,tt0169826,Tough to Kill,1979,88,"Action,War",5.2,136
1437,tt0171198,Crveni udar,1974,95,"Action,War",6.8,61
1438,tt0171444,Karate Warriors,1976,89,"Action,Crime,Drama",6.9,254
1439,tt0171819,The Bodyguard,1979,90,Action,6.7,52
1440,tt0172180,Blackjack,1978,104,Action,6.1,21
1441,tt0172919,Day of Violence,1977,91,"Action,Crime,Thriller",6.0,105
1442,tt0173158,Captain Ion's Arrow,1973,82,"Action,Adventure,History",7.4,49
1443,tt0173704,Bunicul si doi delincventi minori,1976,78,"Action,Thriller",7.2,21
1444,tt0174306,Ultima frontiera a mortii,1979,94,Action,5.8,28
1445,tt0174464,Alye maki Issyk-Kulya,1972,100,Action,5.7,25
1446,tt0174577,The Deadly Females,1976,105,Action,4.3,43
1447,tt0174699,Golgo 13,1973,104,"Action,Crime,Thriller",6.6,168
1448,tt0174707,Hanzo the Razor: The Snare,1973,89,"Action,Drama",7.1,1014
1449,tt0174708,Hanzo the Razor: Who's Got the Gold?,1974,84,Action,6.7,756
1450,tt0175212,Los superagentes y el tesoro maldito,1978,85,"Action,Adventure,Comedy",5.9,14
1451,tt0175213,Los superagentes biónicos,1977,90,"Action,Adventure,Comedy",5.3,21
1452,tt0175450,Apradh,1972,128,"Action,Romance,Thriller",7.0,61
1453,tt0175530,Chor Machaye Shor,1974,139,"Action,Musical,Romance",6.4,131
1454,tt0175694,The Guy from Harlem,1977,86,Action,2.3,514
1455,tt0175735,Himmat,1970,152,"Action,Drama,Thriller",6.4,30
1456,tt0176200,Sudden Death,1977,89,"Action,Drama",5.7,111
1457,tt0176216,Tangewala,1972,139,"Action,Crime,Drama",5.7,28
1458,tt0177473,"Come, Embrace Me",1973,148,"Action,Drama,Romance",7.0,293
1459,tt0177492,Aahuti,1978,135,"Action,Drama",5.8,22
1460,tt0177497,Aaj Ka Mahaatma,1976,170,"Action,Romance",3.6,22
1461,tt0177530,The Bang Bang Gang,1970,93,"Action,Crime,Drama",5.5,54
1462,tt0177889,Almanzor's Rings,1972,61,"Action,Family,Fantasy",6.6,30
1463,tt0178177,Aakhri Kasam,1979,126,"Action,Thriller",6.3,7
1464,tt0178196,Aap Ki Khatir,1977,115,"Action,Comedy,Drama",6.1,24
1465,tt0178210,Aatish,1979,139,Action,4.2,14
1466,tt0178217,Abhi To Jee Lein,1977,135,"Action,Drama,Thriller",5.5,8
1467,tt0179123,Checkmate,1973,90,"Action,Thriller",4.7,29
1468,tt0179147,Devil Rider!,1970,75,"Action,Drama",4.0,62
1469,tt0179219,The Hitter,1979,90,"Action,Drama,Thriller",5.1,71
1470,tt0179329,Mallory Must Not Die!,1971,90,"Action,Romance,Western",3.5,77
1471,tt0179463,Silence the Witness,1974,100,"Action,Crime,Drama",6.2,48
1472,tt0179901,A Special Cop in Action,1976,101,"Action,Crime,Thriller",6.6,399
1473,tt0179938,Los leones del ring,1974,83,"Action,Adventure,Drama",3.8,5
1474,tt0180032,Where Did Tom Go?,1971,110,"Action,Drama",7.8,68
1475,tt0180872,The No Mercy Man,1973,90,"Action,Drama",4.5,130
1476,tt0180960,Last Train to Berlin,1970,83,"Action,Drama,War",3.9,29
1477,tt0181192,Alguien nos quiere matar,1970,85,"Action,Adventure,Comedy",6.4,14
1478,tt0181826,So,1973,81,"Action,War",6.6,9
1479,tt0181907,Youngblood,1978,90,"Action,Crime,Drama",5.8,204
1480,tt0181947,Three Giant Men,1973,81,"Action,Crime,Sci-Fi",4.1,571
1481,tt0181966,Kiliç Aslan,1975,109,"Action,Adventure,War",6.0,658
1482,tt0182260,Shôrinji kenpô,1975,87,"Action,Drama",6.6,425
1483,tt0182666,7 Grandmasters,1977,89,"Action,Comedy,Drama",7.2,730
1484,tt0182683,Agentul straniu,1974,116,"Action,Crime",6.7,18
1485,tt0182724,The Ape Girl,1979,84,"Action,Drama",5.0,40
1486,tt0182764,Battal Gazi'nin Oglu,1974,70,"Action,Drama,History",6.1,1280
1487,tt0182765,Battal Gazi Destani,1971,97,"Action,Adventure,History",6.4,1380
1488,tt0182879,Caçada Sangrenta,1974,93,Action,5.5,14
1489,tt0183061,Chokugeki! Jigoku-ken,1974,87,Action,6.8,373
1490,tt0183338,Kara Murat: Fatih'in Fermani,1973,88,"Action,Adventure,Fantasy",6.2,1064
1491,tt0183341,Karateciler Istanbul'da,1974,86,Action,4.2,150
1492,tt0183356,Kin,1974,80,"Action,Adventure,Drama",5.4,61
1493,tt0183477,La malavita attacca... la polizia risponde!,1977,95,"Action,Crime,Thriller",5.9,54
1494,tt0183594,Okinawa Yakuza sensô,1976,96,"Action,Crime,Drama",7.3,40
1495,tt0183704,Sister Street Fighter: Hanging by a Thread,1974,85,"Action,Crime",6.6,291
1496,tt0183840,The Super Super Adventure,1975,75,"Action,Adventure,Comedy",4.8,11
1497,tt0183948,Universal Soldier,1971,94,"Action,Drama,War",4.4,155
1498,tt0184046,Yalniz adam,1974,71,"Action,Adventure,Drama",5.7,61
1499,tt0184310,Brute Corps,1971,87,"Action,Drama",5.7,125
1500,tt0184476,Fist of Fury in China,1974,93,"Action,Drama",4.6,8
1501,tt0184615,Insan avcisi,1975,85,"Action,Crime,Drama",6.3,129
1502,tt0184983,Uçan Kiz,1972,100,"Action,Sci-Fi",4.5,27
1503,tt0185027,The Deathless Devil,1972,84,"Action,Sci-Fi",5.1,274
1504,tt0185277,Diamonds on Her Naked Flesh,1972,102,"Action,Crime",4.2,54
1505,tt0185640,Ritornano quelli della calibro 38,1977,90,"Action,Crime,Drama",5.3,41
1506,tt0185691,Snake-Crane Secret,1976,90,"Action,Drama",5.4,157
1507,tt0186083,Fast Fists,1973,90,"Action,Adventure",4.8,12
1508,tt0186088,Fatal Strike,1974,92,"Action,Drama",5.6,21
1509,tt0186091,Fearless Kung Fu Elements,1978,88,"Action,Drama",5.8,8
1510,tt0186092,Fearless Master Fighter,1979,93,"Action,Comedy",6.3,24
1511,tt0186101,The Fierce Boxer,1977,94,"Action,Drama",4.8,12
1512,tt0186102,Agmyeong,1974,95,"Action,Drama",6.1,35
1513,tt0186104,Fighting Ace,1979,87,Action,6.3,65
1514,tt0186105,Fighting Black Kings,1976,90,"Action,Documentary",7.5,45
1515,tt0186108,Fighting Fool,1979,92,"Action,Comedy",6.1,28
1516,tt0186109,Tigers at the Top,1975,86,"Action,Adventure",6.3,36
1517,tt0186117,The Fists of Vengeance,1974,90,"Action,Adventure",5.6,19
1518,tt0186119,Fist to Fist,1973,85,"Action,Drama",5.8,217
1519,tt0186124,Flash Challenger,1974,89,"Action,Adventure,Crime",6.5,10
